1	hit	nohit	ratio
951.0	17721.0	3807.0	0.8231605351170569
952.0	35119.0	6154.0	0.8508952584013763
953.0	23496.0	5974.0	0.797285374957584
954.0	45236.0	14831.0	0.7530923801754708
955.0	26939.0	6297.0	0.8105367673606932
956.0	26947.0	4581.0	0.8547005836082212
957.0	19623.0	4913.0	0.7997636126507989
958.0	21697.0	4919.0	0.8151863540727382
959.0	16469.0	2705.0	0.8589235422968603
960.0	120881.0	69812.0	0.6339037091031133
961.0	59177.0	13479.0	0.8144819423034574
962.0	87240.0	34963.0	0.7138940942530052
963.0	60370.0	17628.0	0.7739942049796149
964.0	45786.0	10756.0	0.8097697286972516
965.0	28615.0	6001.0	0.8266408597180495
966.0	47838.0	14141.0	0.7718420755417157
967.0	22410.0	5710.0	0.7969416785206259
968.0	51042.0	14834.0	0.7748193575809096
969.0	35677.0	9193.0	0.7951192333407622
970.0	59820.0	26395.0	0.6938467784028302
971.0	43341.0	9980.0	0.8128317173346337
972.0	52209.0	6636.0	0.887229161356105
973.0	50664.0	5281.0	0.9056037179372598
974.0	57073.0	8675.0	0.8680568230212325
975.0	37415.0	3005.0	0.9256556160316675
976.0	60080.0	6199.0	0.9064711296187329
977.0	49829.0	2941.0	0.9442675762743983
978.0	58920.0	3980.0	0.936724960254372
979.0	31129.0	2100.0	0.9368021908573836
980.0	38140.0	3192.0	0.9227717023129779
981.0	22439.0	1655.0	0.9313106997592762
982.0	38907.0	3196.0	0.9240909198869439
983.0	13661.0	1139.0	0.9230405405405405
984.0	25821.0	2326.0	0.9173624187302377
985.0	42437.0	4062.0	0.9126432826512398
986.0	47820.0	5710.0	0.893330842518214
987.0	23075.0	3141.0	0.8801876716509002
988.0	57993.0	4915.0	0.921870032428308
989.0	22538.0	2311.0	0.9069982695480704
990.0	19157.0	2412.0	0.8881728406509342
991.0	16149.0	1700.0	0.904756568995462
992.0	56967.0	4405.0	0.9282245975363358
993.0	34993.0	2015.0	0.9455523130134025
994.0	61779.0	7544.0	0.8911760887439955
995.0	23511.0	1872.0	0.9262498522633259
996.0	43234.0	2574.0	0.9438089416695774
997.0	37040.0	1322.0	0.9655388144518012
998.0	44202.0	2317.0	0.9501923945054709
